vOTU,GENOME_LENGTH,GENOME_COVERAGE,NEAR_COMPLETE,ORDER,FAMILY,GENUS,NOVEL_GENUS,SPECIES,NOVEL_SPECIES,HOST_GENBANK_ACCESSION,HOST_GENUS,HOST_NAME,VC,SUBCLUSTER,REF_PHAGES_IN_VC,VC_IDENTITY,C1RH_J,C1RH_M,C1RH_N,C1RO_J,C1RO_M,C1S_J,C1S_M,C1S_N,C2RH_J,C2RH_M,C2RH_N,C2RO_J,C2RO_M,C2RO_N,C2S_J,C2S_M,C2S_N,C3RH_J,C3RH_M,C3RH_N,C3RO_J,C3RO_M,C3RO_N,C3S_J,C3S_M,C3S_N,C4RH_J,C4RH_M,C4RH_N,C4RO_M,C4RO_N,C4S_J,C4S_M,C4S_N,V1RH_J,V1RH_M,V1RH_N,V1RO_J,V1RO_N,V1S_J,V1S_M,V1S_N,V2RH_J,V2RH_N,V2RO_M,V2RO_N,V2S_J,V2S_M,V2S_N,V3RH_J,V3RH_M,V3RH_N,V3RO_J,V3RO_M,V3RO_N,V3S_J,V3S_M,V3S_N,V4RH_J,V4RH_M,V4RH_N,V4RO_J,V4RO_M,V4RO_N,V4S_J,V4S_M,V4S_N
ssRNA_89161,3485,4.135727,YES,Timlovirales,Steitzviridae,Genus_61,NO,Species_579,YES,NA,NA,NA,1810,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2
ssRNA_52390,3648,6.021188,NO,Timlovirales,Steitzviridae,Genus_24,NO,Species_1697,YES,NA,NA,NA,1805,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_48013,3936,94.196129,YES,Timlovirales,Steitzviridae,Genus_186,YES,Species_443,YES,NA,NA,NA,1970,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47351,4074,9.024919,YES,Timlovirales,Steitzviridae,Genus_12,NO,Species_90,YES,NA,NA,NA,1706,0,NO,VC,0,0,45,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,59,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_58486,4323,132.985453,YES,Norzivirales,Atkinsviridae,Genus_576,NO,Species_2174,YES,NA,NA,NA,1844,0,NO,OUTLIER,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_79974,2910,4.239733,NO,Norzivirales,Fiersviridae,Genus_852,NO,Species_2649,YES,NA,NA,NA,1620,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_125236,3480,3.946507,NO,Timlovirales,Steitzviridae,Genus_279,YES,Species_696,YES,NA,NA,NA,2560,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_34709,3498,4.270003,YES,Timlovirales,Steitzviridae,Genus_309,YES,Species_895,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
ssRNA_52391,3647,27.366425,YES,Norzivirales,Fiersviridae,Genus_449,NO,Species_1742,YES,NA,NA,NA,1788,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_90433,3752,6.39366,YES,Norzivirales,Fiersviridae,Genus_917,NO,Species_2582,NO,NA,NA,NA,2175,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_48014,3935,21.656686,YES,Norzivirales,Atkinsviridae,Genus_695,YES,Species_2272,YES,NA,NA,NA,2078,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_82202,3973,3.851738,YES,Norzivirales,Fiersviridae,Genus_654,YES,Species_1974,YES,NA,NA,NA,2563,0,NO,OUTLIER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_120086,4264,7.273614,YES,Norzivirales,Fiersviridae,Genus_7,YES,Species_1559,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,1688,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_79975,2910,3.687259,NO,Norzivirales,Fiersviridae,Genus_852,NO,Species_2649,YES,NA,NA,NA,1620,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_60679,3269,17.101309,NO,Timlovirales,Steitzviridae,Genus_188,NO,Species_1565,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ssRNA_8510,3711,10.611781,YES,Norzivirales,Fiersviridae,Genus_496,YES,Species_2117,YES,NA,NA,NA,2952,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_90434,3751,14.741734,YES,Norzivirales,Fiersviridae,Genus_300,NO,Species_771,YES,NA,NA,NA,2097,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0
ssRNA_109116,3767,8.446573,YES,Timlovirales,Steitzviridae,Genus_92,NO,Species_945,YES,NA,NA,NA,1988,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,20,9,0,1,0,0,0,0,0,1,0,0
ssRNA_48015,3935,7.288332,YES,Timlovirales,Steitzviridae,Genus_381,NO,Species_1743,YES,NA,NA,NA,3175,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_7517,1314,2.373705,NO,Timlovirales,Steitzviridae,Genus_20,NO,Species_474,YES,NA,NA,NA,1975,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_83356,1235,2.282794,NO,Timlovirales,Steitzviridae,Genus_166,YES,Species_400,YES,GCA_002844025.1,Candidatus,Candidatus Hodgkinia cicadicola,2939,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_79976,2906,21.565202,NO,Timlovirales,Steitzviridae,Genus_92,NO,Species_819,YES,NA,NA,NA,3117,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ssRNA_46076,2938,5.918374,YES,Norzivirales,Fiersviridae,Genus_715,NO,Species_2497,YES,GCA_002848985.1,Candidatus,Candidatus Hodgkinia cicadicola,2559,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_60680,3269,3.352556,NO,Norzivirales,Fiersviridae,Genus_191,YES,Species_1430,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2083,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_81345,3417,40.367183,YES,Norzivirales,Fiersviridae,Genus_968,NO,Species_2707,YES,NA,NA,NA,1951,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_14561,3498,357.940064,YES,Norzivirales,Fiersviridae,Genus_1027,YES,Species_2709,YES,NA,NA,NA,1951,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0
ssRNA_90435,3751,9.540108,YES,Norzivirales,Fiersviridae,Genus_980,YES,Species_2785,YES,NA,NA,NA,2107,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_109117,3767,5.848084,YES,Norzivirales,Fiersviridae,Genus_800,YES,Species_2316,YES,NA,NA,NA,1989,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_85777,3933,11.866994,YES,Timlovirales,Steitzviridae,Genus_375,YES,Species_2951,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,612,36,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_85850,4186,3.738667,YES,Norzivirales,Solspiviridae,Genus_242,YES,Species_589,YES,NA,NA,NA,2000,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_40059,3209,5.86381,NO,Timlovirales,Steitzviridae,Genus_89,YES,Species_759,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
ssRNA_14562,3498,325.377946,YES,Norzivirales,Fiersviridae,Genus_1027,YES,Species_2709,YES,NA,NA,NA,1951,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,1,0,0,0,0,0
ssRNA_52392,3645,104.636719,YES,Norzivirales,Fiersviridae,Genus_530,YES,Species_2028,YES,NA,NA,NA,2133,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_39470,3676,20.397567,NO,Timlovirales,Steitzviridae,Genus_24,NO,Species_1697,YES,NA,NA,NA,1805,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_82240,3748,61.86249,YES,Timlovirales,Steitzviridae,Genus_189,NO,Species_1558,YES,NA,NA,NA,2451,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_85014,3968,6.964935,NO,Timlovirales,Steitzviridae,Genus_203,YES,Species_493,YES,NA,NA,NA,1928,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47352,4072,14.140115,YES,Timlovirales,Steitzviridae,Genus_286,YES,Species_787,YES,NA,NA,NA,2751,0,NO,VC,961,0,0,0,0,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_46667,1344,1.760311,NO,Timlovirales,Steitzviridae,Genus_143,YES,Species_821,YES,GCA_002844315.1,Candidatus,Candidatus Hodgkinia cicadicola,2392,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_135687,3034,5.187899,NO,Norzivirales,Fiersviridae,Genus_1038,YES,Species_3016,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_51431,3340,4.836841,NO,Timlovirales,Steitzviridae,Genus_54,YES,Species_2955,YES,NA,NA,NA,1876,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_20383,3601,99.573687,YES,Timlovirales,Steitzviridae,Genus_132,NO,Species_432,YES,NA,NA,NA,2927,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_82241,3746,5.485482,YES,Timlovirales,Steitzviridae,Genus_121,YES,Species_304,YES,GCA_002844665.1,Candidatus,Candidatus Hodgkinia cicadicola,1802,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_48017,3932,6.898993,YES,Timlovirales,Steitzviridae,Genus_39,NO,Species_124,YES,NA,NA,NA,2316,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47353,4072,8.680878,YES,Timlovirales,Steitzviridae,Genus_24,NO,Species_3011,YES,NA,NA,NA,2169,0,NO,VC,26,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_85851,4184,8.086102,NO,Timlovirales,Steitzviridae,Genus_9,YES,Species_15,YES,NA,NA,NA,2161,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_14563,3496,12.936245,YES,Timlovirales,Steitzviridae,Genus_442,YES,Species_1248,YES,NA,NA,NA,2010,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_37683,3541,14.27069,YES,Norzivirales,Atkinsviridae,Genus_857,YES,Species_2461,YES,NA,NA,NA,2497,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0
ssRNA_82242,3744,29.901439,YES,Norzivirales,Atkinsviridae,Genus_693,YES,Species_2042,YES,NA,NA,NA,1603,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,9
ssRNA_85778,3933,3.627066,YES,Timlovirales,Steitzviridae,Genus_144,NO,Species_404,YES,NA,NA,NA,1881,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_47354,4070,132.501372,YES,Timlovirales,Steitzviridae,Genus_24,NO,Species_972,YES,NA,NA,NA,2246,0,NO,OUTLIER,23,3,25,0,0,12,4,22,8,3,0,0,0,0,3,1,7,17,3,3,0,0,0,3,3,24,10,5,4,0,0,12,3,10,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,10,0,3,4,5,7,0,0,0,0,0,35
ssRNA_120087,4257,7.418732,NO,Norzivirales,Atkinsviridae,Genus_601,YES,Species_2100,YES,NA,NA,NA,2389,0,NO,VC,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,5,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
ssRNA_5825,2746,5.001117,NO,Timlovirales,Steitzviridae,Genus_11,NO,Species_32,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_14564,3494,75.100786,YES,Norzivirales,Fiersviridae,Genus_931,YES,Species_2613,YES,NA,NA,NA,1955,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_52393,3643,126.788666,YES,Timlovirales,Steitzviridae,Genus_92,NO,Species_958,YES,NA,NA,NA,2149,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
ssRNA_82243,3744,12.53489,YES,Norzivirales,Fiersviridae,Genus_618,YES,Species_1892,YES,NA,NA,NA,1651,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_120760,3201,6.094526,YES,Timlovirales,Steitzviridae,Genus_241,YES,Species_628,YES,NA,NA,NA,2404,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
ssRNA_34710,3493,52.243881,YES,Norzivirales,Fiersviridae,Genus_870,NO,Species_2618,YES,NA,NA,NA,2014,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_52394,3643,114.12842,YES,Norzivirales,Atkinsviridae,Genus_982,YES,Species_2755,YES,NA,NA,NA,3226,0,NO,OUTLIER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_48018,3928,8.323507,NO,Timlovirales,Steitzviridae,Genus_134,YES,Species_2927,YES,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_65500,3083,4.130708,YES,Norzivirales,Atkinsviridae,Genus_585,NO,Species_1818,NO,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ssRNA_60681,3261,4.209375,NO,Timlovirales,Steitzviridae,Genus_24,NO,Species_1118,YES,NA,NA,NA,3162,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
ssRNA_52395,3643,10.766052,YES,Norzivirales,Fiersviridae,Genus_520,YES,Species_2159,YES,NA,NA,NA,1884,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,12,0,0,0,0,0,0
ssRNA_98590,3685,7.032285,YES,Norzivirales,Fiersviridae,Genus_920,NO,Species_2848,YES,NA,NA,NA,1644,0,NO,VC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,8,22,0,0,0,0,0
