VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
VC_1369_0,5,933.1061702,1396.841564,0.400483735,6.07E-08,0,0,10,10,1,0,1,1,1,"MK448394,MK448396,MK448397,MK448398,MK448399"
VC_1370_0,2,22.43910503,854.7185905,0.025581609,0.046824593,4.358898944,4.358898944,1,1,1,4.358898944,1,1,1,"MK448321,MK448580"
VC_1371_0,6,717.8052464,1091.277753,0.396778504,8.70E-11,0,5.291502622,15,15,1,3.734833807,1,1,1,"MK448464,MK448467,MK448469,MK448474,MK448475,MK448478"
VC_1373_0,19,4891.314951,785.899973,0.861569452,1.62E-20,0,4.582575695,171,171,1,2.863632357,1,1,1,"MK448525,MK448527,MK448528,MK448562,MK448563,MK448564,MK448565,MK448566,MK448567,MK448568,MK448569,MK448570,MK448571,MK448573,MK448574,MK448575,MK448576,MK448577,MK448578"
VC_1374_0,30,11843.63376,10726.82011,0.524740611,8.50E-124,0,6.32455532,435,435,1,4.762425988,1,1,1,"MK448489,MK448492,MK448497,MK448607,MK448610,MK448613,MK448614,MK448615,MK448616,MK448618,MK448619,MK448620,MK448621,MK448623,MK448627,MK448628,MK448629,MK448630,MK448631,MK448632,MK448634,MK448636,MK448638,MK448640,MK448641,MK448643,MK448646,MK448647,MK448649,MK448650"
VC_1377_0,2,53.67849915,141.0123384,0.275711481,0.05085587,1.732050808,1.732050808,1,1,1,1.732050808,1,1,1,"MK448334,MK448337"
VC_1378_0,2,16.27739398,367.2611603,0.042440046,0.192933835,5.567764363,5.567764363,1,1,1,5.567764363,1,1,1,"MK448384,MK448388"
VC_1380_0,2,59.37291016,176.0274187,0.252221016,0.052229942,0,0,1,1,1,0,1,1,1,"MK448499,MK448500"
VC_1381_0,2,17.45199338,117.2630467,0.129547476,0.051077357,3.31662479,3.31662479,1,1,1,3.31662479,1,1,1,"MK448381,MK448382"
VC_1383_0,5,426.6562982,25.35504655,0.943906172,4.86E-06,0,2.449489743,10,10,1,0.979795897,1,1,1,"MK448561,MK448572,MK448605,MK448648,MK448654"
VC_1384_0,26,13507.66426,4842.264667,0.736115345,3.61E-125,0,5.830951895,325,325,1,3.503739784,1,1,1,"MK448407,MK448413,MK448414,MK448416,MK448423,MK448425,MK448427,MK448428,MK448430,MK448434,MK448436,MK448438,MK448446,MK448447,MK448449,MK448450,MK448451,MK448452,MK448453,MK448609,MK448617,MK448622,MK448625,MK448642,MK448651,MK448652"
VC_1385_0,10,1791.287256,604.3941051,0.747715153,3.34E-15,0,4.795831523,45,45,1,3.779594555,1,1,1,"MK448465,MK448466,MK448468,MK448471,MK448476,MK448481,MK448579,MK448583,MK448586,MK448588"
VC_1388_0,2,53.72676777,33.14665104,0.618448871,0.057898379,0,0,1,1,1,0,1,1,1,"MK448361,MK448362"
VC_1389_0,6,820.8979938,859.9732917,0.488376475,2.33E-10,0,1,15,15,1,0.533333333,1,1,1,"MK448371,MK448372,MK448375,MK448377,MK448378,MK448379"
VC_138_0,2,192.1599414,444.5945218,0.301780282,0.045647682,1.732050808,1.732050808,1,1,1,1.732050808,1,2,2,"Bacillus~phage~phi4B1,KT626446"
VC_1390_0,2,19.81392213,28.92569058,0.406526048,0.05363058,3.16227766,3.16227766,1,1,1,3.16227766,1,1,1,"MK448418,MK448429"
VC_1392_0,10,806.3258743,3896.354434,0.171460916,5.84E-11,1,5.385164807,45,45,1,4.455009856,1,1,1,"MK448409,MK448424,MK448445,MK448454,MK448490,MK448493,MK448611,MK448626,MK448633,MK448635"
VC_1393_0,3,161.1803033,170.7585465,0.485572278,0.002092977,0,0,3,3,1,0,1,1,1,"MK448594,MK448596,MK448597"
VC_1394_0,2,28.5998487,0,1,0,0,0,1,1,1,0,1,1,1,"MK496681,MK496760"
VC_1395_0,2,19.86074793,0,1,0,0,0,1,1,1,0,1,1,1,"MK496683,MK496761"
VC_1396_0,2,3.606934137,0,1,0,0,0,1,1,1,0,1,1,1,"MK496686,MK496764"
VC_1397_0,3,33.69545844,0,1,0,0,1.414213562,3,3,1,0.942809042,1,1,1,"MK496688,MK496690,MK496766"
VC_1398_0,2,8.607538378,0,1,0,0,0,1,1,1,0,1,1,1,"MK496689,MK496700"
VC_1399_0,3,15.42281594,0,1,0,0,0,3,3,1,0,1,1,1,"MK496699,MK496762,MK496785"
VC_139_0,2,222.1658934,1126.479205,0.164732659,0.046116137,1,1,1,1,1,1,1,1,2,"AB823818,Thermus~phage~phi~OH2"
VC_13_0,2,180.6193071,9380.910737,0.01889021,0.042615224,6.782329983,6.782329983,1,1,1,6.782329983,1,1,1,"MG543995,MG564297"
VC_13_1,32,43129.38744,83661.56874,0.340161386,9.15E-282,0,9.486832981,496,438,0.883064516,8.015381036,2,2,2,"AB370268,AP001553,AY954962,AY954963,AY954964,AY954965,AY954966,AY954967,AY954968,DQ908929,JX013863,JX094501,KC595279,KP893290,KR709302,KR709303,MK211557,MN904510,Staphylococcus~phage~B236,Staphylococcus~phage~SA13,Staphylococcus~phage~StauST398-1,Staphylococcus~phage~StauST398-5,Staphylococcus~virus~29,Staphylococcus~virus~52a,Staphylococcus~virus~55,Staphylococcus~virus~71,Staphylococcus~virus~80,Staphylococcus~virus~88,Staphylococcus~virus~92,Staphylococcus~virus~X2,Staphylococcus~virus~phiETA,Staphylococcus~virus~phiMR11"
VC_1400_0,2,10.15160047,0,1,0,0,0,1,1,1,0,1,1,1,"MK496701,MK496702"
VC_1401_0,2,4.606921126,0,1,0,0,0,1,1,1,0,1,1,1,"MK496704,MK496782"
VC_1402_0,3,6.484772714,0,1,0,1,1.414213562,3,3,1,1.138071187,1,1,1,"MK496710,MK496767,MK496768"
VC_1403_0,2,10.85057048,0,1,0,0,0,1,1,1,0,1,1,1,"MK496712,MK496787"
VC_1404_0,2,13.29488465,0,1,0,0,0,1,1,1,0,1,1,1,"MK496716,MK496790"
VC_1405_0,2,8.498395891,0,1,0,0,0,1,1,1,0,1,1,1,"MK496717,MK496804"
VC_1406_0,2,24.25929553,0,1,0,0,0,1,1,1,0,1,1,1,"MK496720,MK496796"
VC_1407_0,3,18.6269322,0,1,1,0,0,3,3,1,0,1,1,1,"MK496721,MK496781,MK496786"
VC_1408_0,3,27.54873656,8.546164817,0.763230692,0.03826125,1,1.414213562,3,3,1,1.138071187,1,1,1,"MK496725,MK496746,MK496811"
VC_1409_0,2,13.83895063,0,1,0,0,0,1,1,1,0,1,1,1,"MK496748,MK496815"
VC_140_0,4,838.6033252,1609.289514,0.342581714,1.49E-05,2,5.291502622,6,6,1,4.201565223,2,2,2,"Bacillus~virus~1,DQ340064,DQ840344,Geobacillus~phage~GBSV1"
VC_1410_0,2,15.39525107,0,1,0,0,0,1,1,1,0,1,1,1,"MK496753,MK496818"
VC_1411_0,2,13.83895063,0,1,0,0,0,1,1,1,0,1,1,1,"MK496758,MK496808"
VC_1412_0,2,15.39525107,0,1,0,0,0,1,1,1,0,1,1,1,"MK496770,MK496771"
VC_1413_0,4,1090.351216,296.5640508,0.786170029,0.001005414,0,4,6,6,1,2,1,1,1,"MK510994,MK510995,MK510996,MK510998"
VC_1414_0,3,217.8216905,296.5640508,0.423459814,0.008394217,1.732050808,5,3,3,1,3.877010098,1,1,1,"MK510997,MK510999,MK511000"
VC_1415_0,5,1632.927906,0,1,0,0,0,10,10,1,0,1,1,1,"MK511052,MK511053,MK511054,MK511055,MK511056"
VC_1416_0,3,488.624602,139.0739307,0.778438337,0.036099099,0,2.236067977,3,3,1,1.490711985,1,1,1,"MK570053,MK570054,MK570055"
VC_1417_0,54,429300,106.6924352,0.999751535,0,0,7.874007874,1431,1431,1,1.949450393,1,1,1,"MK719701,MK719702,MK719703,MK719704,MK719705,MK719706,MK719707,MK719708,MK719709,MK719710,MK719711,MK719712,MK719713,MK719714,MK719715,MK719716,MK719717,MK719718,MK719719,MK719720,MK719721,MK719722,MK719723,MK719724,MK719725,MK719726,MK719727,MK719728,MK719729,MK719730,MK719731,MK719732,MK719733,MK719734,MK719735,MK719736,MK719737,MK719738,MK719739,MK719740,MK719741,MK719742,MK719743,MK719744,MK719745,MK719746,MK719747,MK719748,MK719749,MK719750,MK719751,MK719752,MK719753,MK719754"
VC_1418_0,4,182.320325,248.1025507,0.42358419,1.28E-05,6.480740698,8.94427191,6,6,1,7.579158991,1,1,1,"dsDNA_phage_137,dsDNA_phage_204,dsDNA_phage_299,dsDNA_phage_303"
VC_1419_0,9,390.6205373,0,1,1,0,0,36,36,1,0,1,1,1,"MK765558,MK765581,MK765604,MK765622,MK765640,MK765654,MK765656,MK765663,MK765668"
VC_141_0,11,12317.06789,2299.362473,0.842686455,1.98E-29,0,8.831760866,55,55,1,5.737443861,3,2,2,"Brevibacillus~phage~Abouo,Brevibacillus~phage~Davies,Brevibacillus~phage~Jimmer1,Brevibacillus~phage~Jimmer2,Brevibacillus~phage~Osiris,KC595514,KC595515,KC595517,KC595518,KT151956,KT151958"
VC_1420_0,2,8.498395891,0,1,0,0,0,1,1,1,0,1,1,1,"MK765573,MK765662"
VC_1421_0,2,10.15160047,0,1,0,0,0,1,1,1,0,1,1,1,"MK765575,MK765578"
VC_1422_0,16,494.0078761,68.43578713,0.878324192,0.008979833,0,3,120,120,1,1.96803742,1,1,1,"MK765587,MK765588,MK765595,MK765598,MK765599,MK765623,MK765624,MK765625,MK765626,MK765627,MK765628,MK765629,MK765630,MK765631,MK765632,MK765634"
VC_1423_0,1,0,22.8724767,0,0,0,0,1,1,1,0,1,1,1,MK765635
VC_1424_0,2,9.452632453,0,1,0,0,0,1,1,1,0,1,1,1,"MK765605,MK765641"
VC_1425_0,2,12.32485614,0,1,0,0,0,1,1,1,0,1,1,1,"MN379629,MN379636"
VC_1426_0,2,19.01564989,0,1,0,0,0,1,1,1,0,1,1,1,"MN379639,MN379646"
VC_1427_0,3,11.80207899,4.206445687,0.737237143,0.5,5.916079783,7.416198487,3,3,1,6.498897424,1,1,1,"dsDNA_phage_260,dsDNA_phage_274,dsDNA_phage_517"
VC_1428_0,3,509.6804059,15.90590446,0.969736836,0.013119721,0,1.414213562,3,3,1,0.942809042,1,1,1,"MN882551,MN882552,MN882555"
VC_1429_0,2,137.6590475,0,1,0,0,0,1,1,1,0,1,1,1,"MT006234,MT006235"
VC_142_0,2,286.2748161,3199.789154,0.082119783,0.044610315,2.236067977,2.236067977,1,1,1,2.236067977,2,2,2,"Clostridium~phage~CDMH1,HG531805"
VC_142_1,6,3409.88209,7796.207309,0.304288318,3.49E-11,1.414213562,7.071067812,15,15,1,5.155480925,3,2,2,"Clostridium~phage~phiMMP01,Clostridium~phage~phiMMP03,Clostridium~virus~phiC2,DQ466086,LN681541,LN681542"
VC_1430_0,2,251.4249651,2.480125999,0.990232075,0.239750061,0,0,1,1,1,0,1,1,1,"MT119766,MT210154"
VC_1432_0,3,83.89106107,0,1,0,0,0,3,3,1,0,1,2,1,"PF3COMN,PF3COMNY,Pseudomonas~phage~Pf3"
VC_1433_0,2,139.8950202,0,1,0,2.236067977,2.236067977,1,1,1,2.236067977,1,1,1,"Phormidium~phage~MIS-PhV1A,Phormidium~phage~MIS-PhV1B"
VC_1434_0,2,5.606917409,0,1,0,0,0,1,1,1,0,1,2,1,"Pseudomonas~phage~PP7,X80191"
VC_1435_0,2,34.94031054,24.16715168,0.591131969,0.113899997,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"Pseudomonas~phage~phi13,Pseudomonas~phage~phiYY"
VC_1436_0,2,8.616417534,4.861328065,0.639307032,0.5,2.828427125,2.828427125,1,1,1,2.828427125,1,1,1,"Pseudomonas~phage~phi12,Pseudomonas~phage~phi2954"
VC_1437_0,2,43.27169569,19.30582362,0.69148947,0.131776239,0,0,1,1,1,0,1,1,1,"Pseudomonas~phage~phiNN,Pseudomonas~virus~phi6"
VC_1438_0,2,17.93646864,0,1,0,0,0,1,1,1,0,2,2,1,"SPVDNA,Spiroplasma~virus~SpV4"
VC_1439_0,3,85.79954609,0,1,1,0,0,3,3,1,0,1,1,1,"Uncultured~phage~WW-nAnB~strain~2,Uncultured~phage~WW-nAnB~strain~3,uncultured~phage~WW-nAnB"
VC_1440_0,2,27.18067047,6.900648079,0.797524029,0.270145687,2.828427125,2.828427125,1,1,1,2.828427125,1,1,1,"dsDNA_phage_606,dsDNA_phage_766"
VC_1441_0,2,6.206203263,2.205594932,0.737797451,0.5,2,2,1,1,1,2,1,1,1,"dsDNA_phage_634,dsDNA_phage_809"
VC_1442_0,5,146.411197,9.570098979,0.938645855,0.053254738,2,3.605551275,10,10,1,2.632386825,1,1,1,"dsDNA_phage_25,dsDNA_phage_56,dsDNA_phage_75,dsDNA_phage_843,dsDNA_phage_96"
VC_1443_0,3,66.49496108,22.4998019,0.74717836,0.5,2.449489743,5.099019514,3,3,1,4.006881737,1,1,1,"dsDNA_phage_1004,dsDNA_phage_849,dsDNA_phage_991"
VC_1444_0,3,19.57280472,6.683300727,0.745457271,0.5,1.414213562,2,3,3,1,1.804737854,1,1,1,"dsDNA_phage_1008,dsDNA_phage_633,dsDNA_phage_664"
VC_1445_0,3,11.6152618,0,1,0,4.123105626,4.795831523,3,3,1,4.387192612,1,1,1,"dsDNA_phage_101,dsDNA_phage_107,dsDNA_phage_94"
VC_1446_0,2,14.06104128,0,1,0,2,2,1,1,1,2,1,1,1,"dsDNA_phage_1010,dsDNA_phage_921"
VC_1447_0,2,14.57290765,0,1,0,3,3,1,1,1,3,1,1,1,"dsDNA_phage_1012,dsDNA_phage_594"
VC_1448_0,2,25.99239808,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_1013,dsDNA_phage_625"
VC_1449_0,2,59.01303668,4.973304303,0.922275532,0.5,2.449489743,2.449489743,1,1,1,2.449489743,1,1,1,"dsDNA_phage_941,dsDNA_phage_997"
VC_144_0,2,259.5437034,1715.651739,0.13140153,0.045701314,1.414213562,1.414213562,1,1,1,1.414213562,1,2,2,"Clostridium~phage~phiCT9441A,KM983329"
VC_1450_0,43,54300.37203,3550.830541,0.938621318,7.01E-113,0,5.477225575,903,903,1,3.626072988,1,1,1,"dsDNA_phage_1018,dsDNA_phage_1023,dsDNA_phage_1031,dsDNA_phage_1034,dsDNA_phage_1035,dsDNA_phage_541,dsDNA_phage_545,dsDNA_phage_563,dsDNA_phage_568,dsDNA_phage_581,dsDNA_phage_584,dsDNA_phage_598,dsDNA_phage_618,dsDNA_phage_620,dsDNA_phage_632,dsDNA_phage_646,dsDNA_phage_661,dsDNA_phage_672,dsDNA_phage_688,dsDNA_phage_689,dsDNA_phage_690,dsDNA_phage_694,dsDNA_phage_699,dsDNA_phage_708,dsDNA_phage_709,dsDNA_phage_727,dsDNA_phage_738,dsDNA_phage_739,dsDNA_phage_752,dsDNA_phage_760,dsDNA_phage_769,dsDNA_phage_772,dsDNA_phage_792,dsDNA_phage_817,dsDNA_phage_825,dsDNA_phage_842,dsDNA_phage_845,dsDNA_phage_861,dsDNA_phage_869,dsDNA_phage_901,dsDNA_phage_940,dsDNA_phage_974,dsDNA_phage_996"
VC_1451_0,2,79.01411991,368.4084546,0.17659842,0.048327564,3.605551275,3.605551275,1,1,1,3.605551275,1,1,1,"dsDNA_phage_585,dsDNA_phage_590"
VC_1452_0,2,47.33701375,14.55216693,0.764867352,0.239750061,0,0,1,1,1,0,1,1,1,"dsDNA_phage_1021,dsDNA_phage_928"
VC_1453_0,2,22.79570901,0,1,0,2.236067977,2.236067977,1,1,1,2.236067977,1,1,1,"dsDNA_phage_1022,dsDNA_phage_798"
VC_1454_0,8,40.38840698,0,1,1,0,0,28,28,1,0,1,1,1,"dsDNA_phage_1024,dsDNA_phage_1038,dsDNA_phage_575,dsDNA_phage_635,dsDNA_phage_746,dsDNA_phage_793,dsDNA_phage_898,dsDNA_phage_952"
VC_1455_0,2,2.91889553,0,1,0,3.31662479,3.31662479,1,1,1,3.31662479,1,1,1,"dsDNA_phage_103,dsDNA_phage_121"
VC_1456_0,2,22.54536549,0,1,0,1,1,1,1,1,1,1,1,1,"dsDNA_phage_1048,dsDNA_phage_897"
VC_1457_0,2,8.130423071,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_109,dsDNA_phage_125"
VC_1458_0,2,5.142118987,0,1,0,1.732050808,1.732050808,1,1,1,1.732050808,1,1,1,"dsDNA_phage_11,dsDNA_phage_49"
VC_1459_0,2,16.32874543,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_110,dsDNA_phage_459"
VC_145_0,4,1455.679627,43.63917376,0.970894,0.000360948,1,3.605551275,6,6,1,2.493996893,1,1,1,"KY206887,MF001357,MK017819,MN417334"
VC_1460_0,2,43.67522177,63.69658447,0.406766201,0.077364462,1.732050808,1.732050808,1,1,1,1.732050808,1,1,1,"dsDNA_phage_624,dsDNA_phage_841"
VC_1461_0,4,49.64748037,76.90611711,0.392303983,0.015058311,2.236067977,3.464101615,6,6,1,2.829681077,1,1,1,"dsDNA_phage_115,dsDNA_phage_45,dsDNA_phage_66,dsDNA_phage_853"
VC_1462_0,3,47.18556289,0,1,0,1.414213562,1.732050808,3,3,1,1.626105059,1,1,1,"dsDNA_phage_12,dsDNA_phage_38,dsDNA_phage_77"
VC_1463_0,2,14.30407083,25.26479309,0.361498143,0.270145687,2.645751311,2.645751311,1,1,1,2.645751311,1,1,1,"dsDNA_phage_123,dsDNA_phage_470"
VC_1464_0,2,3.398507695,0,1,0,4,4,1,1,1,4,1,1,1,"dsDNA_phage_127,dsDNA_phage_165"
VC_1466_0,2,15.08646495,0,1,0,4.242640687,4.242640687,1,1,1,4.242640687,1,1,1,"dsDNA_phage_138,dsDNA_phage_225"
VC_1467_0,3,26.92808496,0,1,0,2,2.236067977,3,3,1,2.157378652,1,1,1,"dsDNA_phage_139,dsDNA_phage_154,dsDNA_phage_458"
VC_1468_0,4,7.773214092,1.430555636,0.844568511,0.358400258,2.236067977,4.358898944,6,6,1,3.322318062,1,1,1,"dsDNA_phage_143,dsDNA_phage_235,dsDNA_phage_310,dsDNA_phage_346"
VC_1469_0,3,13.48209225,0,1,0,3,4.242640687,3,3,1,3.616063988,1,1,1,"dsDNA_phage_147,dsDNA_phage_166,dsDNA_phage_364"
VC_1470_0,2,6.683300727,0,1,0,2.645751311,2.645751311,1,1,1,2.645751311,1,1,1,"dsDNA_phage_152,dsDNA_phage_531"
VC_1471_0,2,27.18067047,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_156,dsDNA_phage_195"
VC_1472_0,3,75.57498525,23.68305185,0.761399152,0.122639058,4.472135955,6.782329983,3,3,1,5.577230504,1,1,1,"dsDNA_phage_21,dsDNA_phage_812,dsDNA_phage_852"
VC_1473_0,3,19.0622835,11.89721171,0.61571687,0.010717921,2.236067977,2.645751311,3,3,1,2.443769677,1,1,1,"dsDNA_phage_218,dsDNA_phage_533,dsDNA_phage_913"
VC_1474_0,2,6.513630314,0,1,0,3.872983346,3.872983346,1,1,1,3.872983346,1,1,1,"dsDNA_phage_169,dsDNA_phage_223"
VC_1475_0,2,3.006599334,0,1,0,3,3,1,1,1,3,1,1,1,"dsDNA_phage_17,dsDNA_phage_321"
VC_1476_0,3,11.73265145,1.83250453,0.864910914,0.185546685,0,1,3,3,1,0.666666667,1,1,1,"dsDNA_phage_179,dsDNA_phage_318,dsDNA_phage_529"
VC_1477_0,2,2.067303386,0,1,0,3.464101615,3.464101615,1,1,1,3.464101615,1,1,1,"dsDNA_phage_183,dsDNA_phage_396"
VC_1478_0,3,54.86733731,0,1,0,3.872983346,4.795831523,3,3,1,4.380316942,1,1,1,"dsDNA_phage_184,dsDNA_phage_416,dsDNA_phage_537"
VC_1479_0,2,101.485935,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_187,dsDNA_phage_280"
VC_1480_0,2,10.48636359,0,1,0,3.464101615,3.464101615,1,1,1,3.464101615,1,1,1,"dsDNA_phage_202,dsDNA_phage_337"
VC_1481_0,2,22.42774104,6.291950818,0.780918582,0.13825024,2.828427125,2.828427125,1,1,1,2.828427125,1,1,1,"dsDNA_phage_682,dsDNA_phage_993"
VC_1482_0,2,22.38728655,2.60711936,0.895691885,0.270145687,4,4,1,1,1,4,1,1,1,"dsDNA_phage_600,dsDNA_phage_851"
VC_1483_0,2,1.305637345,3.288359948,0.284205075,0.5,3.605551275,3.605551275,1,1,1,3.605551275,1,1,1,"dsDNA_phage_228,dsDNA_phage_604"
VC_1484_0,2,1.08002634,0,1,0,3.464101615,3.464101615,1,1,1,3.464101615,1,1,1,"dsDNA_phage_232,dsDNA_phage_281"
VC_1485_0,2,5.461486968,0,1,0,2.449489743,2.449489743,1,1,1,2.449489743,1,1,1,"dsDNA_phage_247,dsDNA_phage_334"
VC_1486_0,2,12.75082074,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_266,dsDNA_phage_535"
VC_1487_0,3,11.32608439,2.602070406,0.813179101,0.122639058,3.16227766,3.741657387,3,3,1,3.456012221,1,1,1,"dsDNA_phage_335,dsDNA_phage_421,dsDNA_phage_495"
VC_1488_0,2,46.78062498,1.67456178,0.965441021,0.5,6.164414003,6.164414003,1,1,1,6.164414003,1,1,1,"dsDNA_phage_27,dsDNA_phage_91"
VC_1489_0,2,65.65990556,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_273,dsDNA_phage_757"
VC_1490_0,2,13.16545206,3.717238435,0.779819547,0.270145687,3.605551275,3.605551275,1,1,1,3.605551275,1,1,1,"dsDNA_phage_543,dsDNA_phage_854"
VC_1491_0,2,11.46642053,0,1,0,2.828427125,2.828427125,1,1,1,2.828427125,1,1,1,"dsDNA_phage_289,dsDNA_phage_60"
VC_1492_0,2,69.39858641,0,1,0,5.567764363,5.567764363,1,1,1,5.567764363,1,1,1,"dsDNA_phage_33,dsDNA_phage_62"
VC_1493_0,5,245.2431433,0,1,0,2,5.099019514,10,10,1,3.82151938,1,1,1,"dsDNA_phage_342,dsDNA_phage_380,dsDNA_phage_42,dsDNA_phage_482,dsDNA_phage_53"
VC_1494_0,3,31.42803002,0,1,0,1.732050808,3,3,3,1,2.520159311,1,1,1,"dsDNA_phage_350,dsDNA_phage_446,dsDNA_phage_909"
VC_1495_0,3,4.823471544,0,1,0,2.449489743,3.741657387,3,3,1,3.218416248,1,1,1,"dsDNA_phage_362,dsDNA_phage_449,dsDNA_phage_514"
VC_1496_0,2,10.74838123,0,1,0,2,2,1,1,1,2,1,1,1,"dsDNA_phage_374,dsDNA_phage_464"
VC_1497_0,2,29.03494975,0,1,0,1,1,1,1,1,1,1,1,1,"dsDNA_phage_451,dsDNA_phage_456"
VC_1498_0,2,31.88924687,0,1,0,0,0,1,1,1,0,1,1,1,"dsDNA_phage_467,dsDNA_phage_521"
VC_1499_0,2,4.385131665,0,1,0,2.449489743,2.449489743,1,1,1,2.449489743,1,1,1,"dsDNA_phage_508,dsDNA_phage_534"
VC_149_0,48,338400,753479.7714,0.309924232,0,0,9.797958971,1128,1083,0.960106383,5.924968516,2,3,2,"AY176327,AY954969,EU418428,FR852584,HQ163896,JX080300,JX080301,JX080302,JX080303,JX080304,JX080305,JX875065,KC012913,KF766114,KJ206559,KJ206560,KJ206561,KJ206562,KJ206563,KP687431,KP687432,KR902361,KR908644,KY581279,MF398190,MF405094,MG656408,MH136584,MH844528,MH844529,MK331930,MK331931,MK417514,MK417515,MK417516,MK584893,MK656892,MN047438,MN336261,MN336262,MN336263,MT080600,MT080602,Staphylococcus~phage~812,Staphylococcus~phage~Sb1,Staphylococcus~phage~Team1,Staphylococcus~virus~G1,Staphylococcus~virus~K"
VC_149_1,4,1800,122787.3963,0.014447689,0.026812356,0,0,6,6,1,0,1,1,1,"MT080585,MT080589,MT080591,MT080601"
VC_149_10,3,900,83022.17708,0.010724221,0.020066029,5,7,3,3,1,6.260776661,1,1,1,"KY794642,KY794643,LR215721"
VC_149_11,1,0,29488.68664,0,0,0,0,1,1,1,0,1,1,1,LR215720
VC_149_12,2,300,63137.35841,0.004729075,0.270144238,0,0,1,1,1,0,2,2,2,"KP027446,Staphylococcus~phage~phiIPLA-RODI"
VC_149_13,2,300,63444.88193,0.00470626,0.270150566,4.123105626,4.123105626,1,1,1,4.123105626,2,2,2,"KJ888149,Staphylococcus~phage~MCE-2014"
VC_149_2,11,16500,314490.871,0.049850317,6.75E-11,0,8.602325267,55,55,1,5.711312031,2,2,2,"JQ686190,KM216423,KY779849,LR215718,MF001365,MG557618,MH159197,MK250904,MN304941,Staphylococcus~phage~GH15,Staphylococcus~phage~P108"
VC_149_3,1,0,31988.18951,0,0,0,0,1,1,1,0,1,1,1,MG721208
VC_149_4,2,300,61910.082,0.004822369,0.143700909,3,3,1,1,1,3,2,2,2,"AB853331,Staphylococcus~phage~S25-4"
VC_149_5,11,16500,312419.6642,0.050164225,2.38E-08,2.828427125,10.04987562,55,41,0.745454545,8.103066738,2,2,2,"AB853330,AB903967,AP018375,JX878671,KY794641,LR215719,MH107769,MN045228,Staphylococcus~phage~JD007,Staphylococcus~phage~S25-3,Staphylococcus~phage~phiSA12"
VC_149_6,2,269.8539832,49778.60857,0.005391854,0.161756634,8.774964387,8.774964387,1,1,1,8.774964387,1,1,1,"KX011028,MN935200"
VC_149_7,5,3000,136243.3397,0.021545016,2.41E-05,0,2.645751311,10,10,1,1.610520873,1,1,1,"MT080592,MT080597,MT080598,MT080599,MT080603"
VC_149_8,4,1800,112152.007,0.015796124,0.001222116,2,8.306623863,6,6,1,5.303141846,1,1,1,"MT080582,MT080583,MT080586,MT080594"
VC_149_9,2,300,57432.93581,0.005196341,0.113170694,1,1,1,1,1,1,1,1,1,"MT080593,MT080596"
VC_14_0,2,127.795662,4101.946878,0.030213579,0.04315465,7.280109889,7.280109889,1,1,1,7.280109889,1,1,1,"KX827371,MK075002"
VC_1500_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"dsDNA_phage_539,dsDNA_phage_953"
VC_1501_0,2,1.442443107,0,1,0,0,0,1,1,1,0,1,1,1,"dsDNA_phage_540,dsDNA_phage_779"
VC_1502_0,8,425.0931361,150.0480009,0.739110992,5.35E-08,0,2.828427125,28,28,1,2.214540428,1,1,1,"dsDNA_phage_547,dsDNA_phage_564,dsDNA_phage_566,dsDNA_phage_567,dsDNA_phage_675,dsDNA_phage_698,dsDNA_phage_712,dsDNA_phage_783"
VC_1503_0,2,27.69254491,0,1,0,1.732050808,1.732050808,1,1,1,1.732050808,1,1,1,"dsDNA_phage_550,dsDNA_phage_663"
VC_1504_0,2,47.40856519,1.297469393,0.973361219,0.5,2.236067977,2.236067977,1,1,1,2.236067977,1,1,1,"dsDNA_phage_551,dsDNA_phage_587"
VC_1505_0,2,11.95247023,0,1,0,1.732050808,1.732050808,1,1,1,1.732050808,1,1,1,"dsDNA_phage_556,dsDNA_phage_768"
VC_1506_0,2,15.74896917,0,1,0,1.414213562,1.414213562,1,1,1,1.414213562,1,1,1,"dsDNA_phage_562,dsDNA_phage_771"
VC_1507_0,5,97.80008756,9.195191922,0.914059835,0.437183531,1.414213562,3.31662479,10,10,1,2.471008121,1,1,1,"dsDNA_phage_586,dsDNA_phage_729,dsDNA_phage_848,dsDNA_phage_944,dsDNA_phage_966"
VC_1508_0,2,66.84956021,28.8096523,0.698830342,0.270145687,2.645751311,2.645751311,1,1,1,2.645751311,1,1,1,"dsDNA_phage_667,dsDNA_phage_670"
